module,param,sparsity,size,shape,flops,score mean,score variance,score sum,score abs mean,score abs variance,score abs sum,prunable
conv,weight,0.5347222089767456,432,"(16, 3, 3, 3)",442368,0.2661183774471283,0.03658898174762726,114.96314239501953,0.2661183774471283,0.03658898174762726,114.96314239501953,True
bn,weight,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
bn,bias,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.0.conv1,weight,0.3506944477558136,2304,"(16, 16, 3, 3)",2359296,0.17666369676589966,0.018314596265554428,407.03314208984375,0.17666369676589966,0.018314596265554428,407.03314208984375,True
blocks.0.bn1,weight,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.0.bn1,bias,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.0.conv2,weight,0.3463541567325592,2304,"(16, 16, 3, 3)",2359296,0.17669455707073212,0.01895333081483841,407.104248046875,0.17669455707073212,0.01895333081483841,407.104248046875,True
blocks.0.bn2,weight,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.0.bn2,bias,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.0.shortcut,weight,1.0,16,"(16, 1, 1)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.1.conv1,weight,0.3411458432674408,2304,"(16, 16, 3, 3)",2359296,0.1770288646221161,0.018589159473776817,407.87451171875,0.1770288646221161,0.018589159473776817,407.87451171875,True
blocks.1.bn1,weight,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.1.bn1,bias,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.1.conv2,weight,0.3567708432674408,2304,"(16, 16, 3, 3)",2359296,0.17896056175231934,0.018909314647316933,412.32513427734375,0.17896056175231934,0.018909314647316933,412.32513427734375,True
blocks.1.bn2,weight,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.1.bn2,bias,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.1.shortcut,weight,1.0,16,"(16, 1, 1)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.2.conv1,weight,0.3502604067325592,2304,"(16, 16, 3, 3)",2359296,0.17865239083766937,0.018883125856518745,411.6151123046875,0.17865239083766937,0.018883125856518745,411.6151123046875,True
blocks.2.bn1,weight,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.2.bn1,bias,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.2.conv2,weight,0.3424479067325592,2304,"(16, 16, 3, 3)",2359296,0.17666050791740417,0.019444845616817474,407.02581787109375,0.17666050791740417,0.019444845616817474,407.02581787109375,True
blocks.2.bn2,weight,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.2.bn2,bias,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.2.shortcut,weight,1.0,16,"(16, 1, 1)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.3.conv1,weight,0.3448350727558136,4608,"(32, 16, 3, 3)",1179648,0.17658106982707977,0.01971125602722168,813.685546875,0.17658106982707977,0.01971125602722168,813.685546875,True
blocks.3.bn1,weight,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.3.bn1,bias,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
