module,param,sparsity,size,shape,flops,score mean,score variance,score sum,score abs mean,score abs variance,score abs sum,prunable
conv,weight,0.9583333134651184,432,"(16, 3, 3, 3)",442368,3.1313924525874267e+22,inf,1.3527615395177683e+25,3.1313924525874267e+22,inf,1.3527615395177683e+25,True
bn,weight,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
bn,bias,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.0.conv1,weight,0.7782118320465088,2304,"(16, 16, 3, 3)",2359296,5.839303663503849e+21,inf,1.3453755784828055e+25,5.839303663503849e+21,inf,1.3453755784828055e+25,True
blocks.0.bn1,weight,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.0.bn1,bias,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.0.conv2,weight,0.7838541865348816,2304,"(16, 16, 3, 3)",2359296,5.839303100553895e+21,inf,1.345375463190655e+25,5.839303100553895e+21,inf,1.345375463190655e+25,True
blocks.0.bn2,weight,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.0.bn2,bias,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.0.shortcut,weight,1.0,16,"(16, 1, 1)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.1.conv1,weight,0.7786458134651184,2304,"(16, 16, 3, 3)",2359296,5.838533547967568e+21,inf,1.3451981438632465e+25,5.838533547967568e+21,inf,1.3451981438632465e+25,True
blocks.1.bn1,weight,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.1.bn1,bias,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.1.conv2,weight,0.7821180820465088,2304,"(16, 16, 3, 3)",2359296,5.838533547967568e+21,inf,1.3451981438632465e+25,5.838533547967568e+21,inf,1.3451981438632465e+25,True
blocks.1.bn2,weight,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.1.bn2,bias,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.1.shortcut,weight,1.0,16,"(16, 1, 1)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.2.conv1,weight,0.7786458134651184,2304,"(16, 16, 3, 3)",2359296,5.838183956046494e+21,inf,1.3451175546500745e+25,5.838183956046494e+21,inf,1.3451175546500745e+25,True
blocks.2.bn1,weight,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.2.bn1,bias,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.2.conv2,weight,0.7786458134651184,2304,"(16, 16, 3, 3)",2359296,5.83818339309654e+21,inf,1.345117439357924e+25,5.83818339309654e+21,inf,1.345117439357924e+25,True
blocks.2.bn2,weight,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.2.bn2,bias,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.2.shortcut,weight,1.0,16,"(16, 1, 1)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.3.conv1,weight,0.5774739384651184,4608,"(32, 16, 3, 3)",1179648,2.88406889109607e+21,inf,1.3289789594285878e+25,2.88406889109607e+21,inf,1.3289789594285878e+25,True
blocks.3.bn1,weight,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.3.bn1,bias,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.3.conv2,weight,0.2600911557674408,9216,"(32, 32, 3, 3)",2359296,1.4420424675848712e+21,inf,1.3289863381262173e+25,1.4420424675848712e+21,inf,1.3289863381262173e+25,True
blocks.3.bn2,weight,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.3.bn2,bias,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
