module,param,sparsity,size,shape,flops,score mean,score variance,score sum,score abs mean,score abs variance,score abs sum,prunable
conv,weight,0.5555555820465088,432,"(16, 3, 3, 3)",442368,0.00020436207705643028,1.0396151992608793e-06,0.08828441798686981,0.0005783194210380316,7.469258207493112e-07,0.24983398616313934,True
bn,weight,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
bn,bias,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.0.conv1,weight,0.4427083432674408,2304,"(16, 16, 3, 3)",2359296,2.52532227023039e-05,1.141942220783676e-07,0.058183424174785614,0.00012474313552957028,9.927109090313024e-08,0.28740817308425903,True
blocks.0.bn1,weight,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.0.bn1,bias,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.0.conv2,weight,0.4288194477558136,2304,"(16, 16, 3, 3)",2359296,2.5165487386402674e-05,1.4973710449339706e-07,0.057981282472610474,0.00013216774095781147,1.3290210176819528e-07,0.30451446771621704,True
blocks.0.bn2,weight,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.0.bn2,bias,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.0.shortcut,weight,1.0,16,"(16, 1, 1)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.1.conv1,weight,0.4175347089767456,2304,"(16, 16, 3, 3)",2359296,1.269243784918217e-05,1.448141091486832e-07,0.02924337610602379,0.00013619876699522138,1.2642510682780994e-07,0.31380197405815125,True
blocks.1.bn1,weight,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.1.bn1,bias,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.1.conv2,weight,0.3741319477558136,2304,"(16, 16, 3, 3)",2359296,1.2430430615495425e-05,1.5298850541967113e-07,0.028639711439609528,0.00013473302533384413,1.3499003159722633e-07,0.31042489409446716,True
blocks.1.bn2,weight,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.1.bn2,bias,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.1.shortcut,weight,1.0,16,"(16, 1, 1)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.2.conv1,weight,0.3693576455116272,2304,"(16, 16, 3, 3)",2359296,1.0712265975598712e-05,3.094686462645768e-07,0.024681061506271362,0.00019442176562733948,2.717835911880684e-07,0.44794774055480957,True
blocks.2.bn1,weight,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.2.bn1,bias,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.2.conv2,weight,0.3763020932674408,2304,"(16, 16, 3, 3)",2359296,1.1663732038869057e-05,2.1786121351397014e-07,0.026873238384723663,0.0001810339163057506,1.852239961408486e-07,0.4171021282672882,True
blocks.2.bn2,weight,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.2.bn2,bias,1.0,16,"(16,)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.2.shortcut,weight,1.0,16,"(16, 1, 1)",16384,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.3.conv1,weight,0.3823784589767456,4608,"(32, 16, 3, 3)",1179648,1.0162213584408164e-05,9.806441880755301e-08,0.04682748019695282,0.00011271155381109565,8.54638031455579e-08,0.5193748474121094,True
blocks.3.bn1,weight,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.3.bn1,bias,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.3.conv2,weight,0.2853732705116272,9216,"(32, 32, 3, 3)",2359296,5.104285719426116e-06,2.355920791785593e-08,0.04704109579324722,4.693468508776277e-05,2.1382398074365483e-08,0.4325500726699829,True
blocks.3.bn2,weight,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.3.bn2,bias,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.3.shortcut.0,weight,0.458984375,512,"(32, 16, 1, 1)",131072,7.633458153577521e-05,1.0639622587405029e-06,0.03908330574631691,0.00040461000753566623,9.060798902282841e-07,0.2071603238582611,True
blocks.3.shortcut.1,weight,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.3.shortcut.1,bias,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.4.conv1,weight,0.3382161557674408,9216,"(32, 32, 3, 3)",2359296,5.055576821177965e-06,3.1645200238017424e-08,0.046592194586992264,5.758551196777262e-05,2.8354666170571363e-08,0.5307080745697021,True
blocks.4.bn1,weight,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.4.bn1,bias,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.4.conv2,weight,0.3207465410232544,9216,"(32, 32, 3, 3)",2359296,4.74926264359965e-06,4.861292879354551e-08,0.04376920312643051,7.131915481295437e-05,4.3549057693326176e-08,0.6572773456573486,True
blocks.4.bn2,weight,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.4.bn2,bias,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.4.shortcut,weight,1.0,32,"(32, 1, 1)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.5.conv1,weight,0.3308376669883728,9216,"(32, 32, 3, 3)",2359296,4.146197625232162e-06,4.5305490914415714e-08,0.03821135684847832,6.359838880598545e-05,4.1277932183447774e-08,0.5861227512359619,True
blocks.5.bn1,weight,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.5.bn1,bias,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.5.conv2,weight,0.3054470419883728,9216,"(32, 32, 3, 3)",2359296,4.512532086664578e-06,2.0281454737869353e-08,0.04158749431371689,3.835992902168073e-05,1.8830334624908573e-08,0.3535251021385193,True
blocks.5.bn2,weight,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.5.bn2,bias,1.0,32,"(32,)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.5.shortcut,weight,1.0,32,"(32, 1, 1)",8192,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.6.conv1,weight,0.3121744692325592,18432,"(64, 32, 3, 3)",1179648,2.3128425254981266e-06,8.77383410369248e-09,0.04263031482696533,3.205608300049789e-05,7.751590480609138e-09,0.590857744216919,True
blocks.6.bn1,weight,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.6.bn1,bias,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.6.conv2,weight,0.2693142294883728,36864,"(64, 64, 3, 3)",2359296,1.1248307600908447e-06,3.627502964675955e-09,0.04146576300263405,1.930313192133326e-05,3.256157343756172e-09,0.7115906476974487,True
blocks.6.bn2,weight,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.6.bn2,bias,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.6.shortcut.0,weight,0.3505859375,2048,"(64, 32, 1, 1)",131072,2.168440551031381e-05,7.499087217865963e-08,0.04440966248512268,8.748534310143441e-05,6.78074059123901e-08,0.17916998267173767,True
blocks.6.shortcut.1,weight,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.6.shortcut.1,bias,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.7.conv1,weight,0.2732475996017456,36864,"(64, 64, 3, 3)",2359296,1.0302487680746708e-06,3.811861049030085e-09,0.037979088723659515,1.8747054127743468e-05,3.4614704436108923e-09,0.6910914182662964,True
blocks.7.bn1,weight,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.7.bn1,bias,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.7.conv2,weight,0.3132053017616272,36864,"(64, 64, 3, 3)",2359296,1.0165672392759006e-06,4.067568060150961e-09,0.03747473657131195,2.2281361452769488e-05,3.572142581731441e-09,0.821380078792572,True
blocks.7.bn2,weight,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.7.bn2,bias,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.7.shortcut,weight,1.0,64,"(64, 1, 1)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.8.conv1,weight,0.3445638120174408,36864,"(64, 64, 3, 3)",2359296,1.285699454456335e-06,4.794051378098629e-09,0.04739602282643318,2.5903069399646483e-05,4.12473522004575e-09,0.9548907279968262,True
blocks.8.bn1,weight,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.8.bn1,bias,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.8.conv2,weight,0.3327365517616272,36864,"(64, 64, 3, 3)",2359296,1.2024456736980937e-06,8.258411732242621e-09,0.04432695731520653,3.522260522004217e-05,7.019225201077006e-09,1.2984461784362793,True
blocks.8.bn2,weight,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.8.bn2,bias,1.0,64,"(64,)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
blocks.8.shortcut,weight,1.0,64,"(64, 1, 1)",4096,0.0,0.0,0.0,0.0,0.0,0.0,False
fc,weight,0.5062500238418579,640,"(10, 64)",640,0.00013643565762322396,1.891623469418846e-06,0.08731882274150848,0.0003895958070643246,1.758453208822175e-06,0.24934130907058716,True
